first x,goalfunction,id,tabu tenure,time
1,13440.424007883325,replicate_20.csv,30,4.599071025848389
1,13434.96577262081,replicate_20.csv,30,4.65568995475769
1,13320.96634101859,replicate_20.csv,30,4.714990139007568
1,13320.96634101856,replicate_20.csv,30,4.776134252548218
1,13285.395184638037,replicate_20.csv,30,4.836127996444702
1,13095.201012241305,replicate_20.csv,30,4.894477128982544
1,12960.578200612857,replicate_20.csv,30,4.950140953063965
1,12817.182628241339,replicate_20.csv,30,5.013127088546753
1,12738.082130509429,replicate_20.csv,30,5.073763132095337
1,12685.490133447951,replicate_20.csv,30,5.136316299438477
1,12685.490133447922,replicate_20.csv,30,5.349512100219727
1,12677.220693923591,replicate_20.csv,30,5.451396226882935
1,12580.133061327855,replicate_20.csv,30,5.612318992614746
1,12533.775346748065,replicate_20.csv,30,5.794112205505371
1,12386.06379910637,replicate_20.csv,30,5.954941987991333
1,12238.31987886285,replicate_20.csv,30,6.1800923347473145
1,12193.517957023345,replicate_20.csv,30,6.440248250961304
1,12045.774036779883,replicate_20.csv,30,6.699753999710083
1,12043.970876654144,replicate_20.csv,30,6.966374158859253
1,12043.970876654115,replicate_20.csv,30,7.328834056854248
1,11939.146440059616,replicate_20.csv,30,7.40467095375061
1,11848.141654808365,replicate_20.csv,30,7.473307132720947
1,11848.141654808336,replicate_20.csv,30,7.5298011302948
1,11682.95773327435,replicate_20.csv,30,7.594429016113281
1,11487.877025619964,replicate_20.csv,30,7.662815093994141
1,11426.141162171058,replicate_20.csv,30,7.721701145172119
1,11306.70575020925,replicate_20.csv,30,7.780667304992676
1,11248.092353358545,replicate_20.csv,30,7.838864326477051
1,11170.125308044284,replicate_20.csv,30,7.918711185455322
1,11150.988165709918,replicate_20.csv,30,7.986602067947388
1,11089.348482964851,replicate_20.csv,30,8.047951221466064
1,11089.348482964822,replicate_20.csv,30,8.113240242004395
1,10928.772202095133,replicate_20.csv,30,8.179713010787964
1,10762.207299959598,replicate_20.csv,30,8.248172044754028
1,10695.926929272726,replicate_20.csv,30,8.313764095306396
1,10679.421401013547,replicate_20.csv,30,8.38185715675354
1,10599.455792298817,replicate_20.csv,30,8.451931238174438
1,10485.449178428957,replicate_20.csv,30,8.561849117279053
1,10306.850453900886,replicate_20.csv,30,8.662481307983398
1,10206.375243713046,replicate_20.csv,30,8.76915717124939
1,10168.33937130381,replicate_20.csv,30,8.859282970428467
1,10168.33937130378,replicate_20.csv,30,8.93568205833435
1,10166.264887968326,replicate_20.csv,30,8.998573064804077
1,10102.580534010587,replicate_20.csv,30,9.395452976226807
1,10002.105323822747,replicate_20.csv,30,9.773277997970581
1,9917.110204912184,replicate_20.csv,30,10.163045167922974
1,9858.48122342302,replicate_20.csv,30,10.5640709400177
1,9848.396270591868,replicate_20.csv,30,10.952362060546875
1,9848.396270591838,replicate_20.csv,30,11.39669418334961
1,9774.716398007746,replicate_20.csv,30,11.682461023330688
1,9717.89057664435,replicate_20.csv,30,12.161614179611206
1,9659.431359754628,replicate_20.csv,30,12.58133316040039
1,9549.20479694115,replicate_20.csv,30,12.986768245697021
1,9549.204796941121,replicate_20.csv,30,13.376871109008789
1,9529.117008656569,replicate_20.csv,30,13.452163219451904
1,9521.254895671227,replicate_20.csv,30,13.51980710029602
1,9326.282185886215,replicate_20.csv,30,13.582478284835815
1,9265.181116837062,replicate_20.csv,30,13.641508102416992
1,9075.937151249542,replicate_20.csv,30,13.701523065567017
1,9072.645458819185,replicate_20.csv,30,13.762075185775757
1,9062.522127288146,replicate_20.csv,30,13.826328039169312
1,9003.714475164932,replicate_20.csv,30,13.94933009147644
1,8924.613977433051,replicate_20.csv,30,14.052823066711426
1,8924.613977433022,replicate_20.csv,30,14.231808185577393
1,8840.713371438658,replicate_20.csv,30,14.323369026184082
1,8840.71337143863,replicate_20.csv,30,14.418107271194458
1,8644.457410358169,replicate_20.csv,30,14.504974126815796
1,8548.998337190525,replicate_20.csv,30,14.570769309997559
1,8368.059539867958,replicate_20.csv,30,14.969999074935913
1,8368.059539867929,replicate_20.csv,30,15.389652013778687
1,8287.401856472847,replicate_20.csv,30,15.456489086151123
1,8196.27418445675,replicate_20.csv,30,15.52901315689087
1,8089.335270477182,replicate_20.csv,30,15.600129127502441
1,8089.335270477153,replicate_20.csv,30,15.664017915725708
1,8021.495545080179,replicate_20.csv,30,15.736557245254517
1,7977.481677956952,replicate_20.csv,30,15.80512523651123
1,7938.691166397053,replicate_20.csv,30,15.889530181884766
1,7734.682520560149,replicate_20.csv,30,15.962191104888916
1,7653.650746856831,replicate_20.csv,30,16.03163504600525
1,7611.015167430989,replicate_20.csv,30,16.10077428817749
1,7532.502487869162,replicate_20.csv,30,16.167875051498413
1,7527.975936115094,replicate_20.csv,30,16.60753321647644
1,7525.841257646578,replicate_20.csv,30,17.011656045913696
1,7525.841257646549,replicate_20.csv,30,17.409214973449707
1,7383.44745074214,replicate_20.csv,30,17.48268699645996
1,7383.447450742111,replicate_20.csv,30,17.863615036010742
1,7358.033495190772,replicate_20.csv,30,17.93714714050293
1,7329.725755245119,replicate_20.csv,30,18.000080108642578
1,7329.72575524509,replicate_20.csv,30,18.070009231567383
1,7268.118991555049,replicate_20.csv,30,18.13914394378662
1,7174.813916751984,replicate_20.csv,30,18.198760986328125
1,7111.147005945459,replicate_20.csv,30,18.259860038757324
1,7111.14700594543,replicate_20.csv,30,18.33847403526306
1,7063.556578086442,replicate_20.csv,30,18.412497997283936
1,7059.0300263324025,replicate_20.csv,30,18.480431079864502
1,7059.030026332373,replicate_20.csv,30,18.8563232421875
1,6940.917000176312,replicate_20.csv,30,18.92745804786682
1,6883.457119845305,replicate_20.csv,30,18.999550104141235
1,6751.292277639368,replicate_20.csv,30,19.073596239089966
1,6695.065574253749,replicate_20.csv,30,19.13457727432251
1,6563.493859955677,replicate_20.csv,30,19.20551609992981
1,6422.5783474332275,replicate_20.csv,30,19.266094207763672
1,6374.208555225181,replicate_20.csv,30,19.33342218399048
1,6309.191179480476,replicate_20.csv,30,19.402892112731934
1,6285.1028817517945,replicate_20.csv,30,19.46682596206665
1,6149.520588273896,replicate_20.csv,30,19.530027151107788
1,6139.393814805706,replicate_20.csv,30,19.59151315689087
1,5942.8807640171,replicate_20.csv,30,20.02020525932312
1,5851.083487107171,replicate_20.csv,30,20.474061250686646
1,5592.050037706838,replicate_20.csv,30,20.95232915878296
1,5592.050037706809,replicate_20.csv,30,21.437870264053345
1,5402.794959149978,replicate_20.csv,30,21.50876808166504
1,5319.978790612382,replicate_20.csv,30,21.57540726661682
1,5319.978790612353,replicate_20.csv,30,21.6481990814209
1,5191.06997242973,replicate_20.csv,30,21.715917110443115
1,5110.2487943056185,replicate_20.csv,30,21.78107213973999
1,5110.248794305589,replicate_20.csv,30,22.249359130859375
1,5011.810361288066,replicate_20.csv,30,22.321657180786133
1,5011.810361288037,replicate_20.csv,30,22.390478134155273
1,4941.720906065559,replicate_20.csv,30,22.45394730567932
1,4883.271969147827,replicate_20.csv,30,22.525593280792236
1,4883.271969147798,replicate_20.csv,30,22.635330200195312
1,4835.153950365915,replicate_20.csv,30,22.77383828163147
1,4835.153950365886,replicate_20.csv,30,22.857134103775024
1,4747.49369384411,replicate_20.csv,30,22.945709228515625
1,4747.493693844081,replicate_20.csv,30,23.034696102142334
1,4737.310086717029,replicate_20.csv,30,23.15870428085327
1,4737.310086717,replicate_20.csv,30,23.810353994369507
1,4670.04437872539,replicate_20.csv,30,23.883113145828247
1,4652.653028227374,replicate_20.csv,30,23.94058918952942
1,4652.653028227345,replicate_20.csv,30,24.001588106155396
1,4554.330890781552,replicate_20.csv,30,24.065051317214966
1,4554.330890781523,replicate_20.csv,30,24.140015125274658
1,4519.301953732545,replicate_20.csv,30,24.217992067337036
1,4519.301953732516,replicate_20.csv,30,24.683256149291992
1,4504.2546389541385,replicate_20.csv,30,24.936562061309814
1,4504.254638954109,replicate_20.csv,30,25.441972970962524
1,4306.7022890423395,replicate_20.csv,30,25.516231060028076
1,4132.142301888773,replicate_20.csv,30,25.585713148117065
1,4132.1423018887435,replicate_20.csv,30,25.66091513633728
1,3898.389533789319,replicate_20.csv,30,25.73316717147827
1,3898.38953378929,replicate_20.csv,30,25.80351209640503
1,3854.6798152382107,replicate_20.csv,30,25.862553119659424
1,3770.7792092438176,replicate_20.csv,30,25.932220220565796
1,3770.7792092437885,replicate_20.csv,30,25.999048948287964
1,3716.522244641281,replicate_20.csv,30,26.06226110458374
1,3703.7021175962727,replicate_20.csv,30,26.124871969223022
1,3703.7021175962436,replicate_20.csv,30,26.19388222694397
1,3663.0978748111665,replicate_20.csv,30,26.271798133850098
1,3663.0978748111374,replicate_20.csv,30,26.378788232803345
1,3596.5553689187363,replicate_20.csv,30,26.471983194351196
1,3596.5553689187072,replicate_20.csv,30,26.55669403076172
1,3535.0673620194575,replicate_20.csv,30,26.6408531665802
1,3384.3992101165786,replicate_20.csv,30,26.713922023773193
1,3365.7954314611125,replicate_20.csv,30,26.78047513961792
1,3247.6291681180155,replicate_20.csv,30,26.85213613510132
1,3247.6291681179864,replicate_20.csv,30,26.917542934417725
1,3084.6376989379205,replicate_20.csv,30,26.991340160369873
1,2912.570357877281,replicate_20.csv,30,27.056219339370728
1,2846.570530510813,replicate_20.csv,30,27.12182927131653
1,2785.46946146166,replicate_20.csv,30,27.184547185897827
1,2717.339805066251,replicate_20.csv,30,27.244556188583374
1,2487.6376230109454,replicate_20.csv,30,27.321766138076782
1,2429.1886860931845,replicate_20.csv,30,27.390846967697144
1,2429.1886860931554,replicate_20.csv,30,27.46421718597412
1,2117.1096414898493,replicate_20.csv,30,27.539958000183105
1,2117.10964148982,replicate_20.csv,30,27.601539134979248
1,2039.185126685581,replicate_20.csv,30,27.668042182922363
1,2039.185126685552,replicate_20.csv,30,27.73149013519287
1,1954.8679325687262,replicate_20.csv,30,27.80203127861023
1,1898.4209715712204,replicate_20.csv,30,27.870652198791504
1,1856.040642437889,replicate_20.csv,30,27.94638419151306
1,1799.813939052241,replicate_20.csv,30,28.016940116882324
1,1799.813939052212,replicate_20.csv,30,28.091132164001465
1,1690.5979542490531,replicate_20.csv,30,28.160550117492676
1,1690.597954249024,replicate_20.csv,30,28.226067066192627
1,1595.9020921231568,replicate_20.csv,30,28.29675602912903
1,1564.262009986429,replicate_20.csv,30,28.365219116210938
1,1546.9785211774142,replicate_20.csv,30,28.82695508003235
1,1528.9222024924384,replicate_20.csv,30,29.522767305374146
1,1528.9222024924093,replicate_20.csv,30,30.19126009941101
1,1320.2717606934457,replicate_20.csv,30,30.276345252990723
1,1320.2717606934166,replicate_20.csv,30,30.393925189971924
1,1320.2717606933875,replicate_20.csv,30,30.504082918167114
1,1308.9946927656565,replicate_20.csv,30,30.600603342056274
1,1294.6691127140803,replicate_20.csv,30,31.349489212036133
1,1294.6691127140512,replicate_20.csv,30,31.98513627052307
1,1272.4258948063216,replicate_20.csv,30,32.057337284088135
1,1198.0225872013689,replicate_20.csv,30,32.129213094711304
1,1158.0887915986968,replicate_20.csv,30,32.20128798484802
1,1089.7279761341779,replicate_20.csv,30,32.27002716064453
1,1089.7279761341488,replicate_20.csv,30,32.33583211898804
1,965.7688984581182,replicate_20.csv,30,32.40072298049927
1,943.3912295813643,replicate_20.csv,30,32.46231198310852
1,943.3912295813352,replicate_20.csv,30,32.52422022819519
1,895.0882307239954,replicate_20.csv,30,32.60165214538574
1,846.7590481774387,replicate_20.csv,30,33.18448209762573
1,846.7590481774096,replicate_20.csv,30,33.87003707885742
1,785.8722459208075,replicate_20.csv,30,34.165834188461304
1,751.8856733016291,replicate_20.csv,30,34.852697134017944
1,751.8856733016,replicate_20.csv,30,35.55647325515747
1,607.2841449735424,replicate_20.csv,30,35.62865614891052
1,547.3962281864515,replicate_20.csv,30,35.6915762424469
1,547.3962281864224,replicate_20.csv,30,35.7584969997406
1,367.4571131593402,replicate_20.csv,30,35.83373808860779
1,360.73911894454795,replicate_20.csv,30,35.895347118377686
1,360.73911894451885,replicate_20.csv,30,35.9529070854187
1,338.36145006776496,replicate_20.csv,30,36.016881227493286
1,338.36145006773586,replicate_20.csv,30,36.70512795448303
1,334.0038033109886,replicate_20.csv,30,36.997783184051514
1,195.967643163327,replicate_20.csv,30,37.28456926345825
1,86.75165836016822,replicate_20.csv,30,37.58828330039978
1,86.75165836013912,replicate_20.csv,30,38.263916015625
1,0.0,replicate_20.csv,30,38.333901166915894
1,0.0,replicate_20.csv,30,38.40927529335022
1,0.0,replicate_20.csv,30,42.51636624336243
1,0.0,replicate_20.csv,30,46.54977107048035
1,0.0,replicate_20.csv,30,50.92467904090881
1,0.0,replicate_20.csv,30,54.89716815948486
1,0.0,replicate_20.csv,30,58.786508083343506
1,0.0,replicate_20.csv,30,62.655219078063965
1,23857.611361260177,replicate_1.csv,30,0.0
1,23721.040451333363,replicate_1.csv,30,9.5367431640625e-07
1,23597.0724742194,replicate_1.csv,30,0.00014591217041015625
1,23550.32990091626,replicate_1.csv,30,0.0011599063873291016
1,23517.022263027815,replicate_1.csv,30,0.001219034194946289
1,23442.686993950105,replicate_1.csv,30,0.04533100128173828
1,23438.218084023014,replicate_1.csv,30,0.0689239501953125
1,23102.15605568851,replicate_1.csv,30,0.06909990310668945
1,23102.15605568848,replicate_1.csv,30,0.12869977951049805
1,22930.002666689863,replicate_1.csv,30,0.2206897735595703
1,22917.207831678068,replicate_1.csv,30,0.320767879486084
1,22917.20783167804,replicate_1.csv,30,0.3768730163574219
1,22724.0725520369,replicate_1.csv,30,0.3887810707092285
1,22572.691204536735,replicate_1.csv,30,0.5060200691223145
1,22429.18745100766,replicate_1.csv,30,0.6175549030303955
1,22334.633509920386,replicate_1.csv,30,0.708420991897583
1,22334.633509920357,replicate_1.csv,30,0.8471419811248779
1,22162.48012092177,replicate_1.csv,30,0.8975429534912109
1,22151.879354653676,replicate_1.csv,30,0.9396910667419434
1,21977.531896911358,replicate_1.csv,30,0.9681119918823242
1,21977.53189691133,replicate_1.csv,30,0.9780900478363037
1,21922.333470960875,replicate_1.csv,30,0.9861118793487549
1,21898.819102845213,replicate_1.csv,30,0.9886839389801025
1,21848.21796568611,replicate_1.csv,30,0.9897060394287109
1,21796.903769794386,replicate_1.csv,30,0.9909307956695557
1,21706.89160586882,replicate_1.csv,30,0.9949350357055664
1,21635.940062393376,replicate_1.csv,30,0.9961369037628174
1,21542.244691774104,replicate_1.csv,30,0.9971439838409424
1,21458.302272694156,replicate_1.csv,30,1.0050289630889893
1,21205.532931811817,replicate_1.csv,30,1.0075488090515137
1,21005.771356629994,replicate_1.csv,30,1.0082290172576904
1,20936.98941972255,replicate_1.csv,30,1.0097761154174805
1,20854.50282039636,replicate_1.csv,30,1.0101509094238281
1,20647.62074827854,replicate_1.csv,30,1.0164830684661865
1,20647.62074827851,replicate_1.csv,30,1.0178229808807373
1,20444.130147491727,replicate_1.csv,30,1.0200910568237305
1,20442.974717940495,replicate_1.csv,30,1.0232129096984863
1,20339.60344253303,replicate_1.csv,30,1.027043104171753
1,20333.739188984706,replicate_1.csv,30,1.0429050922393799
1,20269.36405625794,replicate_1.csv,30,1.0429859161376953
1,20269.36405625791,replicate_1.csv,30,1.059201955795288
1,20155.05348973116,replicate_1.csv,30,1.0617589950561523
1,20155.05348973113,replicate_1.csv,30,1.0645899772644043
1,19971.657661263045,replicate_1.csv,30,1.0673511028289795
1,19847.007201386907,replicate_1.csv,30,1.0689949989318848
1,19695.003199179424,replicate_1.csv,30,1.0781469345092773
1,19692.526054402464,replicate_1.csv,30,1.0860850811004639
1,19669.873284874542,replicate_1.csv,30,1.0954270362854004
1,19561.08041332345,replicate_1.csv,30,1.098012924194336
1,19282.103388488613,replicate_1.csv,30,1.1050429344177246
1,19239.220980632905,replicate_1.csv,30,1.1089529991149902
1,19239.220980632876,replicate_1.csv,30,1.1143798828125
1,19140.126786100824,replicate_1.csv,30,1.1180768013000488
1,19041.398006323638,replicate_1.csv,30,1.1262140274047852
1,19041.39800632361,replicate_1.csv,30,1.1334247589111328
1,18880.313632969046,replicate_1.csv,30,1.1419010162353516
1,18700.00501834604,replicate_1.csv,30,1.147603988647461
1,18645.358713522088,replicate_1.csv,30,1.1589350700378418
1,18596.19589852364,replicate_1.csv,30,1.1673760414123535
1,18537.032954059716,replicate_1.csv,30,1.1786150932312012
1,18537.032954059687,replicate_1.csv,30,1.1853890419006348
1,18348.93127563421,replicate_1.csv,30,1.1938831806182861
1,18285.72407328186,replicate_1.csv,30,1.2073588371276855
1,18285.72407328183,replicate_1.csv,30,1.2086639404296875
1,18155.428837250947,replicate_1.csv,30,1.2100470066070557
1,18155.428837250918,replicate_1.csv,30,1.2202379703521729
1,18107.13213497211,replicate_1.csv,30,1.2254221439361572
1,18061.500842218084,replicate_1.csv,30,1.2262990474700928
1,17841.656210916262,replicate_1.csv,30,1.2355949878692627
1,17678.228060212627,replicate_1.csv,30,1.2436909675598145
1,17495.482530132984,replicate_1.csv,30,1.2450859546661377
1,17480.631934919686,replicate_1.csv,30,1.2465558052062988
1,17383.822394608258,replicate_1.csv,30,1.253098964691162
1,17383.82239460823,replicate_1.csv,30,1.2534310817718506
1,17282.45136612834,replicate_1.csv,30,1.258458137512207
1,17128.601874958782,replicate_1.csv,30,1.2590110301971436
1,16780.732190956798,replicate_1.csv,30,1.2672970294952393
1,16473.074345395406,replicate_1.csv,30,1.270509958267212
1,16473.074345395376,replicate_1.csv,30,1.2772369384765625
1,16458.853025556717,replicate_1.csv,30,1.28749680519104
1,16410.55632327791,replicate_1.csv,30,1.2882847785949707
1,16354.041224698944,replicate_1.csv,30,1.2890989780426025
1,16055.979536369268,replicate_1.csv,30,1.2944979667663574
1,16039.846931698004,replicate_1.csv,30,1.299191951751709
1,15914.192264541984,replicate_1.csv,30,1.309095859527588
1,15914.192264541955,replicate_1.csv,30,1.3101308345794678
1,15850.538388610294,replicate_1.csv,30,1.313175916671753
1,15850.538388610265,replicate_1.csv,30,1.4287500381469727
1,15782.123203937343,replicate_1.csv,30,1.4354948997497559
1,15666.841894929705,replicate_1.csv,30,1.4394819736480713
1,15609.447901291744,replicate_1.csv,30,1.4399988651275635
1,15609.447901291715,replicate_1.csv,30,1.4445900917053223
1,15476.354832188576,replicate_1.csv,30,1.4488270282745361
1,15258.84557625308,replicate_1.csv,30,1.4512019157409668
1,15193.735477433656,replicate_1.csv,30,1.4533989429473877
1,14945.336663706315,replicate_1.csv,30,1.4536387920379639
1,14945.336663706286,replicate_1.csv,30,1.457068920135498
1,14771.68043298088,replicate_1.csv,30,1.460649013519287
1,14537.68164134823,replicate_1.csv,30,1.4629449844360352
1,14356.576670460112,replicate_1.csv,30,1.4639790058135986
1,14114.387592254847,replicate_1.csv,30,1.4704179763793945
1,14049.277493435424,replicate_1.csv,30,1.5673677921295166
1,14016.343964394648,replicate_1.csv,30,1.659703016281128
1,13924.436931069504,replicate_1.csv,30,1.761754035949707
1,13875.274116071087,replicate_1.csv,30,1.8668498992919922
1,13875.274116071058,replicate_1.csv,30,1.970168113708496
1,13805.1828495613,replicate_1.csv,30,1.9749350547790527
1,13681.214872447308,replicate_1.csv,30,1.9779279232025146
1,13594.47757504572,replicate_1.csv,30,1.9798851013183594
1,13581.682740033895,replicate_1.csv,30,2.0117299556732178
1,13364.684147086402,replicate_1.csv,30,2.0481388568878174
1,13093.36569430484,replicate_1.csv,30,2.154832124710083
1,12861.845753382717,replicate_1.csv,30,2.262441873550415
1,12732.800285640813,replicate_1.csv,30,2.3611459732055664
1,12616.85097534029,replicate_1.csv,30,2.4561760425567627
1,12578.817107492534,replicate_1.csv,30,2.554229974746704
1,12535.369635221316,replicate_1.csv,30,2.6519999504089355
1,12450.554119340697,replicate_1.csv,30,2.7471649646759033
1,12385.444020521274,replicate_1.csv,30,2.8470771312713623
1,12324.409939090227,replicate_1.csv,30,2.9571950435638428
1,12322.953716202494,replicate_1.csv,30,3.0548009872436523
1,12303.35277765026,replicate_1.csv,30,3.145854949951172
1,12238.242678830837,replicate_1.csv,30,3.2769908905029297
1,12038.431664697651,replicate_1.csv,30,3.3715009689331055
1,11994.977743283467,replicate_1.csv,30,3.466428756713867
1,11844.344427591597,replicate_1.csv,30,3.564114809036255
1,11841.009033934417,replicate_1.csv,30,3.6035470962524414
1,11822.824354284821,replicate_1.csv,30,3.6407790184020996
1,11821.674254709505,replicate_1.csv,30,3.6958320140838623
1,11695.530637642834,replicate_1.csv,30,3.821540117263794
1,11597.910628936806,replicate_1.csv,30,3.9441452026367188
1,11597.910628936777,replicate_1.csv,30,4.0531041622161865
