first x,goalfunction,id,tabu tenure,time,rel max
1,13488.645718216023,replicate_20.csv,30,3.9142251014709473,0.5663760044106394
1,13488.645718215994,replicate_20.csv,30,4.056702136993408,0.5663760044106382
1,13448.547815150872,replicate_20.csv,30,4.115957021713257,0.5646923298151524
1,13448.547815150845,replicate_20.csv,30,4.175398111343384,0.5646923298151512
1,13440.424007883325,replicate_20.csv,30,4.231400966644287,0.5643512185133275
1,13434.96577262081,replicate_20.csv,30,4.286807060241698,0.5641220321632893
1,13320.966341018591,replicate_20.csv,30,4.350393056869507,0.5593352993863469
1,13320.96634101856,replicate_20.csv,30,4.411281108856201,0.5593352993863456
1,13285.395184638037,replicate_20.csv,30,4.490327119827271,0.5578416987800328
1,13095.201012241303,replicate_20.csv,30,4.554049015045166,0.5498556179180544
1,12960.578200612856,replicate_20.csv,30,4.621682167053223,0.5442029281117178
1,12817.18262824134,replicate_20.csv,30,4.685570955276488,0.5381818780354839
1,12738.082130509429,replicate_20.csv,30,4.746381998062134,0.5348605198511118
1,12685.490133447951,replicate_20.csv,30,4.808078050613403,0.5326522295763194
1,12685.490133447922,replicate_20.csv,30,4.97503399848938,0.5326522295763183
1,12677.220693923591,replicate_20.csv,30,5.0748469829559335,0.5323050033080665
1,12580.133061327857,replicate_20.csv,30,5.300217151641847,0.5282283816385538
1,12533.775346748063,replicate_20.csv,30,5.497175931930542,0.5262818632329398
1,12386.06379910637,replicate_20.csv,30,5.720064878463745,0.5200795892681316
1,12238.319878862849,replicate_20.csv,30,5.931514024734497,0.5138759560071227
1,12193.517957023345,replicate_20.csv,30,6.178990125656128,0.5119947639281353
1,12045.774036779883,replicate_20.csv,30,6.414026975631714,0.5057911306671289
1,12043.970876654143,replicate_20.csv,30,6.672791957855225,0.5057154176082597
1,12043.970876654117,replicate_20.csv,30,7.01774787902832,0.5057154176082586
1,11939.146440059616,replicate_20.csv,30,7.077549934387207,0.5013139345533058
1,11848.141654808363,replicate_20.csv,30,7.139297962188722,0.49749272612885687
1,11848.141654808334,replicate_20.csv,30,7.196307182312013,0.49749272612885564
1,11682.95773327435,replicate_20.csv,30,7.262242078781128,0.4905568030254003
1,11487.877025619964,replicate_20.csv,30,7.324731111526488,0.482365540978264
1,11426.141162171058,replicate_20.csv,30,7.378734111785889,0.4797733080440256
1,11306.70575020925,replicate_20.csv,30,7.439090251922607,0.4747583233802418
1,11248.092353358545,replicate_20.csv,30,7.497529029846191,0.47229719998751996
1,11170.125308044284,replicate_20.csv,30,7.562608003616332,0.4690234344425358
1,11150.988165709918,replicate_20.csv,30,7.6284048557281485,0.46821988318634566
1,11089.348482964851,replicate_20.csv,30,7.6889798641204825,0.4656316887926607
1,11089.348482964822,replicate_20.csv,30,7.751435995101929,0.4656316887926595
1,10928.772202095131,replicate_20.csv,30,7.811599016189575,0.45888923634324297
1,10762.207299959598,replicate_20.csv,30,7.87050199508667,0.4518953271163759
1,10695.926929272726,replicate_20.csv,30,7.929288148880005,0.44911227444343105
1,10679.42140101355,replicate_20.csv,30,7.988352060317992,0.448419222276341
1,10599.455792298815,replicate_20.csv,30,8.059993982315062,0.4450615388661413
1,10485.449178428957,replicate_20.csv,30,8.122904062271116,0.44027450451229244
1,10306.850453900886,replicate_20.csv,30,8.18156099319458,0.43277530599346414
1,10206.375243713046,replicate_20.csv,30,8.239319086074829,0.42855644301216
1,10168.33937130381,replicate_20.csv,30,8.304408073425293,0.42695935121440276
1,10168.339371303779,replicate_20.csv,30,8.369888067245482,0.42695935121440143
1,10166.264887968326,replicate_20.csv,30,8.430617094039919,0.42687224553994785
1,10102.580534010589,replicate_20.csv,30,8.781544923782349,0.4241981972558162
1,10002.105323822749,replicate_20.csv,30,9.135746002197266,0.41997933427451206
1,9917.110204912184,replicate_20.csv,30,9.490461111068727,0.41641046629112644
1,9858.48122342302,replicate_20.csv,30,9.845380067825316,0.41394868851356537
1,9848.396270591868,replicate_20.csv,30,10.198376893997194,0.4135252304875707
1,9848.396270591838,replicate_20.csv,30,10.554539918899538,0.4135252304875695
1,9774.716398007746,replicate_20.csv,30,10.789180040359497,0.41043147943861813
1,9717.890576644351,replicate_20.csv,30,11.167694091796877,0.4080454147199276
1,9659.431359754628,replicate_20.csv,30,11.54498815536499,0.4055907652039823
1,9549.20479694115,replicate_20.csv,30,11.917372226715088,0.40096245176685896
1,9549.204796941121,replicate_20.csv,30,12.282639026641846,0.40096245176685774
1,9529.117008656569,replicate_20.csv,30,12.343475103378296,0.4001189837491095
1,9521.254895671227,replicate_20.csv,30,12.400797843933105,0.39978886075293285
1,9326.282185886215,replicate_20.csv,30,12.470194101333618,0.39160213343841666
1,9265.181116837062,replicate_20.csv,30,12.526398181915285,0.38903655494549627
1,9075.937151249542,replicate_20.csv,30,12.585129976272585,0.3810903724059448
1,9072.645458819185,replicate_20.csv,30,12.6388258934021,0.3809521572251623
1,9062.522127288146,replicate_20.csv,30,12.70197606086731,0.3805270877123549
1,9003.714475164932,replicate_20.csv,30,12.762988090515135,0.3780578077168594
1,8924.613977433051,replicate_20.csv,30,12.826725006103516,0.3747364495324885
1,8924.613977433022,replicate_20.csv,30,12.892766952514648,0.3747364495324873
1,8840.713371438658,replicate_20.csv,30,12.949673891067505,0.3712135391541277
1,8840.71337143863,replicate_20.csv,30,13.017045974731445,0.37121353915412647
1,8644.457410358169,replicate_20.csv,30,13.075250148773193,0.36297292928115676
1,8548.998337190525,replicate_20.csv,30,13.133180141448975,0.3589646893455183
1,8368.059539867958,replicate_20.csv,30,13.505801916122437,0.3513672332916442
1,8368.059539867929,replicate_20.csv,30,13.872062921524048,0.351367233291643
1,8287.401856472847,replicate_20.csv,30,13.938827991485596,0.34798049029307554
1,8196.27418445675,replicate_20.csv,30,14.005440950393677,0.34415412196478457
1,8089.335270477181,replicate_20.csv,30,14.077823877334595,0.3396638539214949
1,8089.335270477153,replicate_20.csv,30,14.136868000030518,0.3396638539214937
1,8021.495545080179,replicate_20.csv,30,14.201447248458862,0.3368153253580395
1,7977.481677956952,replicate_20.csv,30,14.26476526260376,0.33496722298210935
1,7938.691166397053,replicate_20.csv,30,14.322067975997925,0.33333844457059914
1,7734.682520560149,replicate_20.csv,30,14.379290103912355,0.3247723064935727
1,7653.650746856831,replicate_20.csv,30,14.44117021560669,0.3213698557821263
1,7611.015167430989,replicate_20.csv,30,14.501159191131592,0.31957962645700355
1,7532.502487869163,replicate_20.csv,30,14.556891202926636,0.3162829502246559
1,7527.975936115094,replicate_20.csv,30,14.938688039779663,0.31609288442043926
1,7525.841257646578,replicate_20.csv,30,15.297171115875244,0.3160032512069234
1,7525.841257646549,replicate_20.csv,30,15.65401315689087,0.3160032512069222
1,7383.447450742141,replicate_20.csv,30,15.725189208984375,0.3100242643544152
1,7383.447450742111,replicate_20.csv,30,16.105109930038452,0.310024264354414
1,7358.033495190772,replicate_20.csv,30,16.178287029266354,0.3089571554020305
1,7329.725755245118,replicate_20.csv,30,16.234280824661255,0.3077685390665401
1,7329.72575524509,replicate_20.csv,30,16.296501874923706,0.3077685390665389
1,7268.1189915550485,replicate_20.csv,30,16.360568046569824,0.3051817269141288
1,7174.813916751984,replicate_20.csv,30,16.418442010879517,0.30126393141692553
1,7111.147005945459,replicate_20.csv,30,16.48171591758728,0.29859061555489863
1,7111.14700594543,replicate_20.csv,30,16.552425861358646,0.2985906155548974
1,7063.556578086442,replicate_20.csv,30,16.612687110900882,0.2965923366363129
1,7059.0300263324025,replicate_20.csv,30,16.68335795402527,0.29640227083209747
1,7059.030026332373,replicate_20.csv,30,17.05092716217041,0.29640227083209625
1,6940.917000176312,replicate_20.csv,30,17.123828887939453,0.2914428119493725
1,6883.457119845305,replicate_20.csv,30,17.196925163269047,0.28903012366949277
1,6751.292277639368,replicate_20.csv,30,17.271736145019528,0.28348064177072285
1,6695.065574253749,replicate_20.csv,30,17.325468063354492,0.2811197334727369
1,6563.493859955677,replicate_20.csv,30,17.39401912689209,0.2755951564770668
1,6422.5783474332275,replicate_20.csv,30,17.449460983276367,0.2696782418653827
1,6374.208555225181,replicate_20.csv,30,17.510375022888187,0.2676472381443813
1,6309.191179480476,replicate_20.csv,30,17.572327136993408,0.2649172174839809
1,6285.1028817517945,replicate_20.csv,30,17.652200937271118,0.26390577170168117
1,6149.5205882738965,replicate_20.csv,30,17.712963104248047,0.2582127941223872
1,6139.393814805706,replicate_20.csv,30,17.77514910697937,0.2577875800857594
1,5942.8807640171,replicate_20.csv,30,18.20899200439453,0.2495361752490316
1,5851.08348710717,replicate_20.csv,30,18.653128147125248,0.24568169081833668
1,5592.050037706838,replicate_20.csv,30,19.09431600570679,0.23480511112717184
1,5592.050037706809,replicate_20.csv,30,19.538140058517453,0.23480511112717062
1,5402.794959149978,replicate_20.csv,30,19.59964108467102,0.2268584619641132
1,5319.978790612382,replicate_20.csv,30,19.668094873428345,0.22338108613137286
1,5319.978790612353,replicate_20.csv,30,19.730760097503666,0.22338108613137164
1,5191.069972429729,replicate_20.csv,30,19.79530000686645,0.2179683217293107
1,5110.2487943056185,replicate_20.csv,30,19.85289692878723,0.21457471373530157
1,5110.248794305589,replicate_20.csv,30,20.306899070739746,0.21457471373530035
1,5011.810361288066,replicate_20.csv,30,20.368889093399048,0.2104413731807614
1,5011.810361288037,replicate_20.csv,30,20.437700033187863,0.21044137318076017
1,4941.720906065559,replicate_20.csv,30,20.50301003456116,0.20749838050162006
1,4883.271969147827,replicate_20.csv,30,20.567338943481445,0.20504416263237846
1,4883.271969147798,replicate_20.csv,30,20.632472038269047,0.20504416263237724
1,4835.153950365915,replicate_20.csv,30,20.69669914245605,0.20302373064927348
1,4835.153950365886,replicate_20.csv,30,20.762020111083984,0.20302373064927226
1,4747.49369384411,replicate_20.csv,30,20.83067321777344,0.1993429559539026
1,4747.493693844081,replicate_20.csv,30,20.899836063385013,0.1993429559539014
1,4737.310086717029,replicate_20.csv,30,20.966253995895386,0.1989153555234655
1,4737.310086717001,replicate_20.csv,30,21.418185949325558,0.1989153555234643
1,4670.04437872539,replicate_20.csv,30,21.48366403579712,0.19609092943043616
1,4652.653028227374,replicate_20.csv,30,21.537468194961548,0.19536068239065596
1,4652.653028227345,replicate_20.csv,30,21.591195106506348,0.19536068239065474
1,4554.330890781552,replicate_20.csv,30,21.659144163131714,0.1912322249817351
1,4554.330890781523,replicate_20.csv,30,21.725160837173465,0.19123222498173376
1,4519.301953732545,replicate_20.csv,30,21.79326796531677,0.18976139167355677
1,4519.301953732516,replicate_20.csv,30,22.22622799873352,0.18976139167355555
1,4504.2546389541385,replicate_20.csv,30,22.41797709465027,0.18912956856845486
1,4504.2546389541085,replicate_20.csv,30,22.84459209442139,0.18912956856845364
1,4306.70228904234,replicate_20.csv,30,22.91549897193909,0.18083452450381055
1,4132.1423018887735,replicate_20.csv,30,22.97894406318665,0.17350490890567138
1,4132.1423018887435,replicate_20.csv,30,23.046329021453857,0.17350490890567016
1,3898.3895337893186,replicate_20.csv,30,23.110605001449585,0.16368984210194448
1,3898.3895337892895,replicate_20.csv,30,23.17727518081665,0.16368984210194326
1,3854.6798152382103,replicate_20.csv,30,23.243469953536987,0.16185451064880552
1,3770.7792092438176,replicate_20.csv,30,23.30998182296753,0.15833160027044457
1,3770.779209243789,replicate_20.csv,30,23.37147808074951,0.15833160027044335
1,3716.5222446412813,replicate_20.csv,30,23.43150615692139,0.15605339951812336
1,3703.702117596273,replicate_20.csv,30,23.48756194114685,0.15551509400669739
1,3703.702117596244,replicate_20.csv,30,23.547877073287964,0.15551509400669616
1,3663.097874811167,replicate_20.csv,30,23.60962510108948,0.15381015866543546
1,3663.097874811138,replicate_20.csv,30,23.68636584281921,0.15381015866543424
1,3596.5553689187363,replicate_20.csv,30,23.7481529712677,0.15101609917287062
1,3596.5553689187072,replicate_20.csv,30,23.816662073135376,0.1510160991728694
1,3535.0673620194566,replicate_20.csv,30,23.884340047836304,0.14843427351043537
1,3384.399210116578,replicate_20.csv,30,23.94257402420044,0.1421078544132649
1,3365.7954314611125,replicate_20.csv,30,24.000240087509155,0.14132669861438485
1,3247.629168118016,replicate_20.csv,30,24.066796064376828,0.1363650043504443
1,3247.6291681179864,replicate_20.csv,30,24.125096082687374,0.13636500435044308
1,3084.6376989379205,replicate_20.csv,30,24.193932056427002,0.12952114033357165
1,2912.570357877281,replicate_20.csv,30,24.25486993789673,0.12229618868495085
1,2846.570530510813,replicate_20.csv,30,24.31599998474121,0.11952491577167901
1,2785.46946146166,replicate_20.csv,30,24.369890928268433,0.11695933727875862
1,2717.339805066251,replicate_20.csv,30,24.438191175460812,0.11409863477554205
1,2487.637623010945,replicate_20.csv,30,24.50541615486145,0.10445364840740012
1,2429.1886860931845,replicate_20.csv,30,24.565759897232056,0.1019994305381573
1,2429.1886860931554,replicate_20.csv,30,24.63107395172119,0.10199943053815608
1,2117.1096414898493,replicate_20.csv,30,24.7008318901062,0.08889551439748611
1,2117.1096414898198,replicate_20.csv,30,24.758688926696774,0.08889551439748489
1,2039.185126685581,replicate_20.csv,30,24.821836948394772,0.08562353467005679
1,2039.185126685552,replicate_20.csv,30,24.894760847091675,0.08562353467005557
1,1954.8679325687265,replicate_20.csv,30,24.95880103111267,0.08208313213412777
1,1898.4209715712204,replicate_20.csv,30,25.022865056991574,0.07971297541871225
1,1856.0406424378891,replicate_20.csv,30,25.08905792236328,0.07793346382195288
1,1799.8139390522408,replicate_20.csv,30,25.151916027069092,0.07557255552396569
1,1799.813939052212,replicate_20.csv,30,25.22118401527405,0.07557255552396447
1,1690.5979542490534,replicate_20.csv,30,25.2969651222229,0.07098667534126757
1,1690.597954249024,replicate_20.csv,30,25.353854179382324,0.07098667534126635
1,1595.9020921231568,replicate_20.csv,30,25.416798830032352,0.06701048194531711
1,1564.2620099864291,replicate_20.csv,30,25.47483515739441,0.06568194358244617
1,1546.9785211774142,replicate_20.csv,30,25.89270305633545,0.06495622555719582
1,1528.9222024924384,replicate_20.csv,30,26.410832166671753,0.06419805710612958
1,1528.9222024924093,replicate_20.csv,30,26.94012808799744,0.06419805710612836
1,1320.2717606934455,replicate_20.csv,30,26.99959111213684,0.055437014225076076
1,1320.2717606934164,replicate_20.csv,30,27.063338041305546,0.055437014225074854
1,1320.2717606933875,replicate_20.csv,30,27.12485122680664,0.05543701422507363
1,1308.9946927656565,replicate_20.csv,30,27.201061010360718,0.054963500366988605
1,1294.6691127140805,replicate_20.csv,30,27.77029800415039,0.054361982248715246
1,1294.6691127140512,replicate_20.csv,30,28.357533931732178,0.054361982248714025
1,1272.4258948063216,replicate_20.csv,30,28.4302670955658,0.05342800969527961
1,1198.0225872013687,replicate_20.csv,30,28.501447200775146,0.05030388226569482
1,1158.0887915986968,replicate_20.csv,30,28.56575894355774,0.04862709839377155
1,1089.727976134178,replicate_20.csv,30,28.63354587554932,0.045756689730820255
1,1089.7279761341488,replicate_20.csv,30,28.693975925445557,0.04575668973081903
1,965.7688984581183,replicate_20.csv,30,28.757845878601074,0.04055176044501496
1,943.3912295813644,replicate_20.csv,30,28.813642978668213,0.03961214241728939
1,943.3912295813353,replicate_20.csv,30,28.883872985839844,0.039612142417288165
1,895.0882307239954,replicate_20.csv,30,28.95139193534851,0.037583943288525656
1,846.7590481774388,replicate_20.csv,30,29.491778135299683,0.03555464473039194
1,846.7590481774097,replicate_20.csv,30,30.13324213027954,0.035554644730390716
1,785.8722459208075,replicate_20.csv,30,30.4080491065979,0.032998063105827535
1,751.8856733016291,replicate_20.csv,30,31.049556970596317,0.03157099773501215
1,751.8856733016,replicate_20.csv,30,31.763793230056766,0.03157099773501093
1,607.2841449735424,replicate_20.csv,30,31.828708171844482,0.025499310661525554
1,547.3962281864515,replicate_20.csv,30,31.886908054351807,0.022984671332201057
1,547.3962281864224,replicate_20.csv,30,31.9441180229187,0.022984671332199835
1,367.4571131593402,replicate_20.csv,30,32.00890707969665,0.015429191031564926
1,360.739118944548,replicate_20.csv,30,32.07282209396362,0.01514710854526391
1,360.7391189445189,replicate_20.csv,30,32.1306312084198,0.015147108545262689
1,338.3614500677649,replicate_20.csv,30,32.19380807876587,0.014207490517537003
1,338.3614500677358,replicate_20.csv,30,32.869681119918816,0.014207490517535781
1,334.00380331098864,replicate_20.csv,30,33.1622371673584,0.014024516881021243
1,195.96764316332698,replicate_20.csv,30,33.4555299282074,0.008228503665028808
1,86.75165836016822,replicate_20.csv,30,33.738654851913445,0.003642623482331908
1,86.75165836013912,replicate_20.csv,30,34.38217401504517,0.003642623482330687
1,0.0,replicate_20.csv,30,34.451315879821784,0.0
1,0.0,replicate_20.csv,30,34.527029037475586,0.0
1,0.0,replicate_20.csv,30,38.36037182807922,0.0
1,0.0,replicate_20.csv,30,42.174286127090454,0.0
1,0.0,replicate_20.csv,30,46.17461705207825,0.0
1,0.0,replicate_20.csv,30,50.021416187286384,0.0
1,0.0,replicate_20.csv,30,53.96069192886353,0.0
1,0.0,replicate_20.csv,30,58.32405495643616,0.0
1,0.0,replicate_20.csv,30,62.64235424995422,0.0
1,23857.611361260177,replicate_1.csv,30,0.0,1.0
1,23721.040451333363,replicate_1.csv,30,1.9073486328125e-06,0.9942755832568982
1,23597.0724742194,replicate_1.csv,30,0.00012111663818359375,0.9890794227848041
1,23550.32990091626,replicate_1.csv,30,0.0011179447174072266,0.9871201917203296
1,23517.02226302781,replicate_1.csv,30,0.001177072525024414,0.9857240906025734
1,23442.6869939501,replicate_1.csv,30,0.048608064651489265,0.9826083021880461
1,23438.218084023014,replicate_1.csv,30,0.07477879524230957,0.9824209862887543
1,23102.156055688512,replicate_1.csv,30,0.07495808601379395,0.9683348305858328
1,23102.15605568848,replicate_1.csv,30,0.1380009651184082,0.9683348305858314
1,22930.002666689863,replicate_1.csv,30,0.2316019535064697,0.9611189619730096
1,22917.207831678068,replicate_1.csv,30,0.32791590690612793,0.960582662055216
1,22917.207831678043,replicate_1.csv,30,0.38519811630249023,0.960582662055215
1,22724.072552036898,replicate_1.csv,30,0.3967869281768799,0.9524873302671066
1,22572.69120453673,replicate_1.csv,30,0.5155870914459229,0.9461421289303971
1,22429.18745100766,replicate_1.csv,30,0.6372957229614258,0.9401271196590962
1,22334.633509920386,replicate_1.csv,30,0.7339410781860352,0.9361638586412389
1,22334.63350992036,replicate_1.csv,30,0.8709580898284912,0.9361638586412377
1,22162.480120921766,replicate_1.csv,30,0.9217200279235841,0.928947990028417
1,22151.87935465368,replicate_1.csv,30,0.9602019786834716,0.9285036552579504
1,21977.53189691136,replicate_1.csv,30,0.9914710521697998,0.921195821497802
1,21977.531896911332,replicate_1.csv,30,1.0028669834136963,0.9211958214978008
1,21922.333470960875,replicate_1.csv,30,1.0108411312103271,0.918882160456273
1,21898.819102845213,replicate_1.csv,30,1.0136179924011228,0.9178965476151717
